SUPPLIER NAME,EMS CODE,DGP ITEM,EMS ITEM,BUYER CODE,BUYER NAME,Oct,Nov,Dec,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,TTL,Life Cycle,Collabs,Project,Platform
FOXCONN TECHNOLOGY  PTE LTD - MEC,000006,VP03K,AM3MN000512,G868,"Li, Ena",0,0,0,0,0,0,0,0,0,0,0,0,0,EOL,0,CINNAMON BAY 17,Precision
FOXCONN TECHNOLOGY  PTE LTD - MEC,000006,N8YW3,AM404000413,G868,"Li, Ena",0,0,0,0,0,0,0,0,0,0,0,0,0,EOL,0,CINNAMON BAY 16,Precision
FOXCONN TECHNOLOGY  PTE LTD - MEC,000006,78WKD,AM404000323,G868,"Li, Ena",0,0,0,0,0,0,0,0,0,0,0,0,0,EOL,0,CINNAMON BAY 16,Precision
FOXCONN TECHNOLOGY  PTE LTD - MEC,000006,7CMV2,AM404000233,G868,"Li, Ena",0,0,0,0,0,0,0,0,0,0,0,0,0,EOL,0,CINNAMON BAY 16,Precision
FOXCONN TECHNOLOGY  PTE LTD - MEC,000006,4XT0N,AM3VF000202,G868,"Li, Ena",8910,8783,5088,599,153,209,148,150,184,191,0,0,24415,MP,1,FIORANO RPL,XPS Notebook
FOXCONN TECHNOLOGY  PTE LTD - MEC,000006,XTXGV,AM3VF000302,G868,"Li, Ena",0,0,0,0,0,0,0,0,0,0,0,0,0,EOL,0,FIORANO RPL,XPS Notebook
FOXCONN TECHNOLOGY  PTE LTD - MEC,000006,8DFX0,AM3RH000206,G868,"Li, Ena",8910,8783,5088,599,153,209,148,150,184,191,0,0,24415,MP,1,FIORANO ADL;FIORANO RPL,XPS Notebook
FOXCONN TECHNOLOGY  PTE LTD - MEC,000006,XJ6Y4,AM3Q7000622,G868,"Li, Ena",,,,,,,,,,,,,,EOL,0,,
FOXCONN TECHNOLOGY  PTE LTD - MEC,000006,Y9PFC,AM3Q7000602,G868,"Li, Ena",,,,,,,,,,,,,,EOL,0,,
FOXCONN TECHNOLOGY  PTE LTD - MEC,000006,4JVX5,AM3OM000622,G868,"Li, Ena",15039,17890,6271,7228,6816,7070,7392,5228,790,562,60,0,74346,MP,1,TRIBUTO;TRIBUTO QC;TRIBUTO MTL,XPS Notebook
FOXCONN TECHNOLOGY  PTE LTD - MEC,000006,FJT52,AM3OM000632,G868,"Li, Ena",8649,9389,9130,9519,8641,10637,11143,8356,3968,2577,60,0,82069,MP,1,TRIBUTO;TRIBUTO QC;TRIBUTO MTL,XPS Notebook
FOXCONN TECHNOLOGY  PTE LTD - MEC,000006,NPWHT,AM3OM000304,G868,"Li, Ena",,,,,,,,,,,,,,EOL,0,,
FOXCONN TECHNOLOGY  PTE LTD - MEC,000006,5YXVJ,AM3OM000314,G868,"Li, Ena",,,,,,,,,,,,,,EOL,0,,
FOXCONN TECHNOLOGY  PTE LTD - MEC,000006,GV96R,AM3OM000504,G868,"Li, Ena",,,,,,,,,,,,,,EOL,0,,
FOXCONN TECHNOLOGY  PTE LTD - MEC,000006,H7JYC,AM3OM000524,G868,"Li, Ena",,,,,,,,,,,,,,EOL,0,,
FOXCONN TECHNOLOGY  PTE LTD - MEC,000006,XT38D,AM954000F01,G554,"Qin, Peiyu",4663,615,678,828,588,769,865,662,741,947,395,529,12280,MP,1,KENAI,Latitude
FOXCONN TECHNOLOGY  PTE LTD - MEC,000006,X97R9,AM954000E01,G554,"Qin, Peiyu",2561,1868,2035,2558,1885,2363,2835,2255,2452,3092,935,1241,26080,MP,1,KENAI,Latitude
FOXCONN TECHNOLOGY  PTE LTD - MEC,000006,JR17G,AM954000D01,G554,"Qin, Peiyu",3647,2411,2613,2500,1819,2053,2709,2678,2782,3430,298,378,27318,MP,1,KENAI,Latitude
FOXCONN TECHNOLOGY  PTE LTD - MEC,000006,D0F2J,AM954000J01,G554,"Qin, Peiyu",7428,1463,1583,1962,1477,1807,2105,1608,1796,2340,872,1165,25606,MP,1,KENAI,Latitude
FOXCONN TECHNOLOGY  PTE LTD - MEC,000006,2PW9T,AM954000C01,G554,"Qin, Peiyu",5004,7799,4028,4810,3767,3785,4299,3908,4088,4957,764,991,48200,MP,1,KENAI,Latitude
FOXCONN TECHNOLOGY  PTE LTD - MEC,000006,XVW95,AM954000I01,G554,"Qin, Peiyu",3246,2250,3890,3040,1785,2448,3232,2118,2474,3737,978,1311,30509,MP,1,KENAI,Latitude
FOXCONN TECHNOLOGY  PTE LTD - MEC,000006,YN8P6,AM32G000H01,G554,"Qin, Peiyu",13,0,0,0,0,0,0,0,0,0,0,0,13,LTB,1,CARNOUSTIE,Latitude
FOXCONN TECHNOLOGY  PTE LTD - MEC,000006,T61D7,AM32G000D01,G554,"Qin, Peiyu",7,0,0,0,0,0,0,0,0,0,0,0,7,LTB,1,CARNOUSTIE,Latitude
FOXCONN TECHNOLOGY  PTE LTD - MEC,000006,R307W,AM32G000C01,G554,"Qin, Peiyu",5,0,0,0,0,0,0,0,0,0,0,0,5,LTB,1,CARNOUSTIE,Latitude
FOXCONN TECHNOLOGY  PTE LTD - MEC,000006,WN0XX,AM32G000B01,G554,"Qin, Peiyu",7,0,0,0,0,0,0,0,0,0,0,0,7,LTB,1,CARNOUSTIE,Latitude
FOXCONN TECHNOLOGY  PTE LTD - MEC,000006,7TDP0,AM32G000A01,G554,"Qin, Peiyu",10,0,0,0,0,0,0,0,0,0,0,0,10,LTB,1,CARNOUSTIE,Latitude
FOXCONN TECHNOLOGY  PTE LTD - MEC,000006,JDVG5,AM32G000G01,G554,"Qin, Peiyu",13,0,0,0,0,0,0,0,0,0,0,0,13,LTB,1,CARNOUSTIE,Latitude
FOXCONN TECHNOLOGY  PTE LTD - MEC,000006,K02D6,AM3JR000102,G554,"Qin, Peiyu",133,0,0,0,0,0,0,0,0,0,0,0,133,LTB,1,YELLOWSTONE 13,Latitude
FOXCONN TECHNOLOGY  PTE LTD - MEC,000006,CFNXW,AM3JR000112,G554,"Qin, Peiyu",58,0,0,0,0,0,0,0,0,0,0,0,58,LTB,1,YELLOWSTONE 13,Latitude
HONGKONG CHUNQIU INTERNATIONAL CO,000006,JR17G,AM954000D03,G554,"Qin, Peiyu",3647,2411,2613,2500,1819,2053,2709,2678,2782,3430,298,378,27318,MP,1,KENAI,Latitude
HONGKONG CHUNQIU INTERNATIONAL CO,000006,XT38D,AM954000F03,G554,"Qin, Peiyu",4663,615,678,828,588,769,865,662,741,947,395,529,12280,MP,1,KENAI,Latitude
Compal Precision Module Jiangsu Ltd,000006,XT38D,AM954000F02,G554,"Qin, Peiyu",4663,615,678,828,588,769,865,662,741,947,395,529,12280,MP,1,KENAI,Latitude
HONGKONG CHUNQIU INTERNATIONAL CO,000006,X97R9,AM954000E03,G554,"Qin, Peiyu",2561,1868,2035,2558,1885,2363,2835,2255,2452,3092,935,1241,26080,MP,1,KENAI,Latitude
Compal Precision Module Jiangsu Ltd,000006,X97R9,AM954000E02,G554,"Qin, Peiyu",2561,1868,2035,2558,1885,2363,2835,2255,2452,3092,935,1241,26080,MP,1,KENAI,Latitude
Compal Precision Module Jiangsu Ltd,000006,JR17G,AM954000D02,G554,"Qin, Peiyu",3647,2411,2613,2500,1819,2053,2709,2678,2782,3430,298,378,27318,MP,1,KENAI,Latitude
HONGKONG CHUNQIU INTERNATIONAL CO,000006,2PW9T,AM954000C03,G554,"Qin, Peiyu",5004,7799,4028,4810,3767,3785,4299,3908,4088,4957,764,991,48200,MP,1,KENAI,Latitude
Compal Precision Module Jiangsu Ltd,000006,2PW9T,AM954000C02,G554,"Qin, Peiyu",5004,7799,4028,4810,3767,3785,4299,3908,4088,4957,764,991,48200,MP,1,KENAI,Latitude
Compal Precision Module Jiangsu Ltd,000006,XVW95,AM954000I02,G554,"Qin, Peiyu",3246,2250,3890,3040,1785,2448,3232,2118,2474,3737,978,1311,30509,MP,1,KENAI,Latitude
HONGKONG CHUNQIU INTERNATIONAL CO,000006,XVW95,AM954000I03,G554,"Qin, Peiyu",3246,2250,3890,3040,1785,2448,3232,2118,2474,3737,978,1311,30509,MP,1,KENAI,Latitude
Compal Precision Module Jiangsu Ltd,000006,D0F2J,AM954000J02,G554,"Qin, Peiyu",7428,1463,1583,1962,1477,1807,2105,1608,1796,2340,872,1165,25606,MP,1,KENAI,Latitude
HONGKONG CHUNQIU INTERNATIONAL CO,000006,D0F2J,AM954000J03,G554,"Qin, Peiyu",7428,1463,1583,1962,1477,1807,2105,1608,1796,2340,872,1165,25606,MP,1,KENAI,Latitude
Catcher Technology Co Ltd,000006,JCXWH,AM954000G01,G554,"Qin, Peiyu",15738,4489,4874,5290,3884,4629,5679,4948,5319,6717,1565,2072,65204,MP,1,KENAI,Latitude
CASETEK SINGAPORE PTE LTD,000006,JCXWH,AM954000G02,G554,"Qin, Peiyu",15738,4489,4874,5290,3884,4629,5679,4948,5319,6717,1565,2072,65204,MP,1,KENAI,Latitude
Catcher Technology Co Ltd,000006,VFKT2,AM954000H01,G554,"Qin, Peiyu",10811,11917,9953,10408,7437,8596,10366,8281,9014,11786,2677,3543,104789,MP,1,KENAI,Latitude
CASETEK SINGAPORE PTE LTD,000006,VFKT2,AM954000H02,G554,"Qin, Peiyu",10811,11917,9953,10408,7437,8596,10366,8281,9014,11786,2677,3543,104789,MP,1,KENAI,Latitude
SHIN ZU SHING CO LTD,000006,0TV76,AM954000302,G554,"Qin, Peiyu",26549,16406,14827,15698,11321,13225,16045,13229,14333,18503,4242,5615,169993,MP,1,KENAI,Latitude
FOSITEK CORP,000006,7VXTK,AM954000401,G554,"Qin, Peiyu",26549,16406,14827,15698,11321,13225,16045,13229,14333,18503,4242,5615,169993,MP,1,KENAI,Latitude
SHIN ZU SHING CO LTD,000006,7VXTK,AM954000402,G554,"Qin, Peiyu",26549,16406,14827,15698,11321,13225,16045,13229,14333,18503,4242,5615,169993,MP,1,KENAI,Latitude
FOSITEK CORP,000006,0TV76,AM954000301,G554,"Qin, Peiyu",26549,16406,14827,15698,11321,13225,16045,13229,14333,18503,4242,5615,169993,MP,1,KENAI,Latitude
SHIN ZU SHING CO LTD,000006,N8YFJ,AM3JR000905,G554,"Qin, Peiyu",189,0,0,0,0,0,0,0,0,0,0,0,189,LTB,1,YELLOWSTONE 13,Latitude
SHIN ZU SHING CO LTD,000006,V06K4,AM3JR000805,G554,"Qin, Peiyu",189,0,0,0,0,0,0,0,0,0,0,0,189,LTB,1,YELLOWSTONE 13,Latitude
Compal Precision Module Jiangsu Ltd,000006,WN0XX,AM32G000B02,G554,"Qin, Peiyu",7,0,0,0,0,0,0,0,0,0,0,0,7,LTB,1,CARNOUSTIE,Latitude
Compal Precision Module Jiangsu Ltd,000006,7TDP0,AM32G000A02,G554,"Qin, Peiyu",10,0,0,0,0,0,0,0,0,0,0,0,10,LTB,1,CARNOUSTIE,Latitude
FOSITEK CORP,000006,519H2,AM32G000401,G554,"Qin, Peiyu",55,0,0,0,0,0,0,0,0,0,0,0,55,LTB,1,CARNOUSTIE,Latitude
FOSITEK CORP,000006,5KG4F,AM32G000301,G554,"Qin, Peiyu",55,0,0,0,0,0,0,0,0,0,0,0,55,LTB,1,CARNOUSTIE,Latitude
Catcher Technology Co Ltd,000006,K87GH,AM32G000F01,G554,"Qin, Peiyu",53,0,0,0,0,0,0,0,0,0,0,0,53,LTB,1,CARNOUSTIE,Latitude
Compal Precision Module Jiangsu Ltd,000006,YN8P6,AM32G000H02,G554,"Qin, Peiyu",13,0,0,0,0,0,0,0,0,0,0,0,13,LTB,1,CARNOUSTIE,Latitude
Compal Precision Module Jiangsu Ltd,000006,JDVG5,AM32G000G02,G554,"Qin, Peiyu",13,0,0,0,0,0,0,0,0,0,0,0,13,LTB,1,CARNOUSTIE,Latitude
Compal Precision Module Jiangsu Ltd,000006,T61D7,AM32G000D02,G554,"Qin, Peiyu",7,0,0,0,0,0,0,0,0,0,0,0,7,LTB,1,CARNOUSTIE,Latitude
Compal Precision Module Jiangsu Ltd,000006,R307W,AM32G000C02,G554,"Qin, Peiyu",5,0,0,0,0,0,0,0,0,0,0,0,5,LTB,1,CARNOUSTIE,Latitude
SHIN ZU SHING CO LTD,000006,519H2,AM32G000402,G554,"Qin, Peiyu",55,0,0,0,0,0,0,0,0,0,0,0,55,LTB,1,CARNOUSTIE,Latitude
Suzhou Dazhi Comm Accessory Co Ltd.,000006,K87GH,AM32G000F02,G554,"Qin, Peiyu",53,0,0,0,0,0,0,0,0,0,0,0,53,LTB,1,CARNOUSTIE,Latitude
Kunshan Wanhe Precision Electron Co,000006,V06K4,AM3JR000803,G554,"Qin, Peiyu",189,0,0,0,0,0,0,0,0,0,0,0,189,LTB,1,YELLOWSTONE 13,Latitude
Catcher Technology Co Ltd,000006,5CP22,AM3JR000201,G554,"Qin, Peiyu",189,0,0,0,0,0,0,0,0,0,0,0,189,LTB,1,YELLOWSTONE 13,Latitude
Suzhou Dazhi Comm Accessory Co Ltd.,000006,5CP22,AM3JR000202,G554,"Qin, Peiyu",189,0,0,0,0,0,0,0,0,0,0,0,189,LTB,1,YELLOWSTONE 13,Latitude
Catcher Technology Co Ltd,000006,CW4G8,AM3JR000301,G554,"Qin, Peiyu",56,0,0,0,0,0,0,0,0,0,0,0,56,LTB,1,YELLOWSTONE 13,Latitude
Suzhou Dazhi Comm Accessory Co Ltd.,000006,CW4G8,AM3JR000302,G554,"Qin, Peiyu",56,0,0,0,0,0,0,0,0,0,0,0,56,LTB,1,YELLOWSTONE 13,Latitude
Catcher Technology Co Ltd,000006,KC5DD,AM3JR000501,G554,"Qin, Peiyu",9,0,0,0,0,0,0,0,0,0,0,0,9,LTB,1,YELLOWSTONE 13,Latitude
Suzhou Dazhi Comm Accessory Co Ltd.,000006,KC5DD,AM3JR000502,G554,"Qin, Peiyu",9,0,0,0,0,0,0,0,0,0,0,0,9,LTB,1,YELLOWSTONE 13,Latitude
Compal Precision Module Jiangsu Ltd,000006,K02D6,AM3JR000101,G554,"Qin, Peiyu",133,0,0,0,0,0,0,0,0,0,0,0,133,LTB,1,YELLOWSTONE 13,Latitude
Compal Precision Module Jiangsu Ltd,000006,CFNXW,AM3JR000111,G554,"Qin, Peiyu",58,0,0,0,0,0,0,0,0,0,0,0,58,LTB,1,YELLOWSTONE 13,Latitude
FOSITEK CORP,000006,V06K4,AM3JR000804,G554,"Qin, Peiyu",189,0,0,0,0,0,0,0,0,0,0,0,189,LTB,1,YELLOWSTONE 13,Latitude
Catcher Technology Co Ltd,000006,P9J20,AM3JR000401,G554,"Qin, Peiyu",126,0,0,0,0,0,0,0,0,0,0,0,126,LTB,1,YELLOWSTONE 13,Latitude
Kunshan Wanhe Precision Electron Co,000006,N8YFJ,AM3JR000903,G554,"Qin, Peiyu",189,0,0,0,0,0,0,0,0,0,0,0,189,LTB,1,YELLOWSTONE 13,Latitude
FOSITEK CORP,000006,N8YFJ,AM3JR000904,G554,"Qin, Peiyu",189,0,0,0,0,0,0,0,0,0,0,0,189,LTB,1,YELLOWSTONE 13,Latitude
Suzhou Dazhi Comm Accessory Co Ltd.,000006,P9J20,AM3JR000402,G554,"Qin, Peiyu",126,0,0,0,0,0,0,0,0,0,0,0,126,LTB,1,YELLOWSTONE 13,Latitude
SHIN ZU SHING CO LTD,000006,5KG4F,AM32G000302,G554,"Qin, Peiyu",55,0,0,0,0,0,0,0,0,0,0,0,55,LTB,1,CARNOUSTIE,Latitude
HONGKONG CHUNQIU INTERNATIONAL CO,000006,R1N8N,AM8YR000I13,G868,"Li, Ena",1674,2902,1903,4129,267,8,2,0,0,0,0,0,10885,MP,1,PISTA,XPS Notebook;Precision
CASETEK SINGAPORE PTE LTD,000006,JY13G,AM96H000322,G868,"Li, Ena",2383,3554,3275,3384,3089,3676,3378,3044,1287,72,0,0,27142,MP,1,TRIBUTO LNL;TRIBUTO QC;TRIBUTO MTL,XPS Notebook;Precision
CASETEK SINGAPORE PTE LTD,000006,GW33T,AM96H000302,G868,"Li, Ena",5322,2671,2649,2205,1680,2351,1965,620,87,89,60,0,19699,MP,1,TRIBUTO LNL;TRIBUTO QC;TRIBUTO MTL,XPS Notebook;Precision
Catcher Technology Co Ltd,000006,JY13G,AM96H000321,G868,"Li, Ena",2383,3554,3275,3384,3089,3676,3378,3044,1287,72,0,0,27142,MP,1,TRIBUTO LNL;TRIBUTO QC;TRIBUTO MTL,XPS Notebook;Precision
Catcher Technology Co Ltd,000006,GW33T,AM96H000301,G868,"Li, Ena",5322,2671,2649,2205,1680,2351,1965,620,87,89,60,0,19699,MP,1,TRIBUTO LNL;TRIBUTO QC;TRIBUTO MTL,XPS Notebook;Precision
HONGKONG CHUNQIU INTERNATIONAL CO,000006,1VWNX,AM8YR000I03,G868,"Li, Ena",10098,8866,5314,5358,1679,258,155,149,148,84,0,0,32109,MP,1,PISTA,XPS Notebook;Precision
Catcher Technology Co Ltd,000006,JP7DW,AM8YR000601,G868,"Li, Ena",118,0,120,212,0,0,0,0,0,0,0,0,450,LTB,1,PISTA ARL-H CS14;PISTA,Dell Laptops;XPS Notebook
CASETEK SINGAPORE PTE LTD,000006,JP7DW,AM8YR000602,G868,"Li, Ena",118,0,120,212,0,0,0,0,0,0,0,0,450,LTB,1,PISTA ARL-H CS14;PISTA,Dell Laptops;XPS Notebook
CASETEK SINGAPORE PTE LTD,000006,FRT89,AM8YR000612,G868,"Li, Ena",0,0,0,0,0,0,0,0,0,0,0,0,0,EOL,0,PISTA ARL-H CS14;PISTA,Dell Laptops;XPS Notebook
Catcher Technology Co Ltd,000006,FRT89,AM8YR000611,G868,"Li, Ena",0,0,0,0,0,0,0,0,0,0,0,0,0,EOL,0,PISTA ARL-H CS14;PISTA,Dell Laptops;XPS Notebook
CASETEK SINGAPORE PTE LTD,000006,WXK88,AM8YR000502,G868,"Li, Ena",9972,8856,5185,5318,2236,2825,2321,1512,1656,809,0,0,40690,MP,1,PISTA ARL-H CS14;PISTA,Dell Laptops;XPS Notebook
Catcher Technology Co Ltd,000006,WXK88,AM8YR000501,G868,"Li, Ena",9972,8856,5185,5318,2236,2825,2321,1512,1656,809,0,0,40690,MP,1,PISTA ARL-H CS14;PISTA,Dell Laptops;XPS Notebook
Catcher Technology Co Ltd,000006,T1YF3,AM8YR000511,G868,"Li, Ena",1675,2906,1906,4265,679,1872,1571,987,1092,525,0,0,17478,MP,1,PISTA ARL-H CS14;PISTA,Dell Laptops;XPS Notebook
CASETEK SINGAPORE PTE LTD,000006,T1YF3,AM8YR000512,G868,"Li, Ena",1675,2906,1906,4265,679,1872,1571,987,1092,525,0,0,17478,MP,1,PISTA ARL-H CS14;PISTA,Dell Laptops;XPS Notebook
Catcher Technology Co Ltd,000006,R1N8N,AM8YR000I11,G868,"Li, Ena",1674,2902,1903,4129,267,8,2,0,0,0,0,0,10885,MP,1,PISTA,XPS Notebook;Precision
CASETEK SINGAPORE PTE LTD,000006,R1N8N,AM8YR000I12,G868,"Li, Ena",1674,2902,1903,4129,267,8,2,0,0,0,0,0,10885,MP,1,PISTA,XPS Notebook;Precision
Catcher Technology Co Ltd,000006,1VWNX,AM8YR000I01,G868,"Li, Ena",10098,8866,5314,5358,1679,258,155,149,148,84,0,0,32109,MP,1,PISTA,XPS Notebook;Precision
CASETEK SINGAPORE PTE LTD,000006,1VWNX,AM8YR000I02,G868,"Li, Ena",10098,8866,5314,5358,1679,258,155,149,148,84,0,0,32109,MP,1,PISTA,XPS Notebook;Precision
Catcher Technology Co Ltd,000006,YCR52,AM8YR000311,G868,"Li, Ena",1674,2902,1903,4129,267,8,2,0,0,0,0,0,10885,MP,1,PISTA,XPS Notebook;Precision
CASETEK SINGAPORE PTE LTD,000006,YCR52,AM8YR000312,G868,"Li, Ena",1674,2902,1903,4129,267,8,2,0,0,0,0,0,10885,MP,1,PISTA,XPS Notebook;Precision
Catcher Technology Co Ltd,000006,JN33G,AM8YR000301,G868,"Li, Ena",10098,8866,5314,5358,1679,258,155,149,148,84,0,0,32109,MP,1,PISTA,XPS Notebook;Precision
CASETEK SINGAPORE PTE LTD,000006,JN33G,AM8YR000302,G868,"Li, Ena",10098,8866,5314,5358,1679,258,155,149,148,84,0,0,32109,MP,1,PISTA,XPS Notebook;Precision
CASETEK SINGAPORE PTE LTD,000006,YH5X6,AM96H000112,G868,"Li, Ena",6219,7563,7342,7662,6679,8199,8600,6408,2890,2174,60,0,63796,MP,1,TRIBUTO LNL;TRIBUTO QC;TRIBUTO MTL,XPS Notebook
Catcher Technology Co Ltd,000006,YH5X6,AM96H000111,G868,"Li, Ena",6219,7563,7342,7662,6679,8199,8600,6408,2890,2174,60,0,63796,MP,1,TRIBUTO LNL;TRIBUTO QC;TRIBUTO MTL,XPS Notebook
CASETEK SINGAPORE PTE LTD,000006,RGPC2,AM945000122,G868,"Li, Ena",6564,6474,6666,6682,5421,6720,7607,2514,468,461,60,0,49637,MP,1,TRIBUTO QC;TRIBUTO MTL,XPS Notebook
Catcher Technology Co Ltd,000006,RGPC2,AM945000121,G868,"Li, Ena",6564,6474,6666,6682,5421,6720,7607,2514,468,461,60,0,49637,MP,1,TRIBUTO QC;TRIBUTO MTL,XPS Notebook
CASETEK SINGAPORE PTE LTD,000006,VC6DC,AM96H000102,G868,"Li, Ena",7759,14919,3952,4459,4407,4276,4362,3903,495,187,60,0,48779,MP,1,TRIBUTO LNL;TRIBUTO QC;TRIBUTO MTL,XPS Notebook
Catcher Technology Co Ltd,000006,VC6DC,AM96H000101,G868,"Li, Ena",7759,14919,3952,4459,4407,4276,4362,3903,495,187,60,0,48779,MP,1,TRIBUTO LNL;TRIBUTO QC;TRIBUTO MTL,XPS Notebook
CASETEK SINGAPORE PTE LTD,000006,M7T75,AM945000102,G868,"Li, Ena",9688,15202,3587,4998,5111,4691,5397,1558,545,649,0,0,51426,MP,1,TRIBUTO LNL;TRIBUTO QC;TRIBUTO MTL,XPS Notebook;Precision
Catcher Technology Co Ltd,000006,M7T75,AM945000101,G868,"Li, Ena",9688,15202,3587,4998,5111,4691,5397,1558,545,649,0,0,51426,MP,1,TRIBUTO LNL;TRIBUTO QC;TRIBUTO MTL,XPS Notebook;Precision
CASETEK SINGAPORE PTE LTD,000006,75PPH,AM945000312,G868,"Li, Ena",2735,2469,2584,2398,1986,2482,2623,2148,1330,603,0,0,21358,MP,1,TRIBUTO LNL;TRIBUTO QC;TRIBUTO MTL,XPS Notebook
Catcher Technology Co Ltd,000006,75PPH,AM945000311,G868,"Li, Ena",2735,2469,2584,2398,1986,2482,2623,2148,1330,603,0,0,21358,MP,1,TRIBUTO LNL;TRIBUTO QC;TRIBUTO MTL,XPS Notebook
CASETEK SINGAPORE PTE LTD,000006,CV0F5,AM945000302,G868,"Li, Ena",7280,2971,2319,2769,2409,2794,3030,1325,295,375,0,0,25567,MP,1,TRIBUTO LNL;TRIBUTO QC;TRIBUTO MTL,XPS Notebook
Catcher Technology Co Ltd,000006,CV0F5,AM945000301,G868,"Li, Ena",7280,2971,2319,2769,2409,2794,3030,1325,295,375,0,0,25567,MP,1,TRIBUTO LNL;TRIBUTO QC;TRIBUTO MTL,XPS Notebook
MPT SOLUTION (HK) LIMITED,000006,4JVX5,AM3OM000625,G868,"Li, Ena",15039,17890,6271,7228,6816,7070,7392,5228,790,562,60,0,74346,MP,1,TRIBUTO;TRIBUTO QC;TRIBUTO MTL,XPS Notebook
MPT SOLUTION (HK) LIMITED,000006,FJT52,AM3OM000635,G868,"Li, Ena",8649,9389,9130,9519,8641,10637,11143,8356,3968,2577,60,0,82069,MP,1,TRIBUTO;TRIBUTO QC;TRIBUTO MTL,XPS Notebook
Suzhou Dazhi Comm Accessory Co Ltd.,000006,7KDYM,AP3MM000A02,G868,"Li, Ena",0,0,0,0,0,0,0,0,0,0,0,0,0,EOL,0,CINNAMON BAY 16,Precision
Suzhou Dazhi Comm Accessory Co Ltd.,000006,2GKJD,AP3MM000902,G868,"Li, Ena",0,0,0,0,0,0,0,0,0,0,0,0,0,EOL,0,CINNAMON BAY 16,Precision
Suzhou Dazhi Comm Accessory Co Ltd.,000006,6X0N7,AM3MM000201,G868,"Li, Ena",0,0,0,0,0,0,0,0,0,0,0,0,0,EOL,0,CINNAMON BAY 16,Precision
Suzhou Dazhi Comm Accessory Co Ltd.,000006,XGG0P,AM3MM000V01,G868,"Li, Ena",0,0,0,0,0,0,0,0,0,0,0,0,0,EOL,0,CINNAMON BAY 16,Precision
Suzhou Dazhi Comm Accessory Co Ltd.,000006,9VR67,AM3MM000V21,G868,"Li, Ena",0,0,0,0,0,0,0,0,0,0,0,0,0,EOL,0,CINNAMON BAY 16,Precision
Suzhou Dazhi Comm Accessory Co Ltd.,000006,305YY,AM3MM000V11,G868,"Li, Ena",0,0,0,0,0,0,0,0,0,0,0,0,0,EOL,0,CINNAMON BAY 16,Precision
Suzhou Dazhi Comm Accessory Co Ltd.,000006,196CV,AP3MM000B02,G868,"Li, Ena",0,0,0,0,0,0,0,0,0,0,0,0,0,EOL,0,CINNAMON BAY 16,Precision
Suzhou Dazhi Comm Accessory Co Ltd.,000006,VP03K,AM3MN000511,G868,"Li, Ena",0,0,0,0,0,0,0,0,0,0,0,0,0,EOL,0,CINNAMON BAY 17,Precision
Suzhou Dazhi Comm Accessory Co Ltd.,000006,6VXVX,AM3MM001211,G868,"Li, Ena",0,0,0,0,0,0,0,0,0,0,0,0,0,EOL,0,CINNAMON BAY 16,Precision
Suzhou Dazhi Comm Accessory Co Ltd.,000006,VP10G,AM3MN000521,G868,"Li, Ena",0,0,0,0,0,0,0,0,0,0,0,0,0,EOL,0,CINNAMON BAY 17,Precision
Suzhou Dazhi Comm Accessory Co Ltd.,000006,K74X1,AM3MN000501,G868,"Li, Ena",0,0,0,0,0,0,0,0,0,0,0,0,0,EOL,0,CINNAMON BAY 17,Precision
Suzhou Dazhi Comm Accessory Co Ltd.,000006,F23H9,AM3MM001201,G868,"Li, Ena",0,0,0,0,0,0,0,0,0,0,0,0,0,EOL,0,CINNAMON BAY 16,Precision
MPT SOLUTION (HK) LIMITED,000006,196CV,AP3MM000B01,G868,"Li, Ena",0,0,0,0,0,0,0,0,0,0,0,0,0,EOL,0,CINNAMON BAY 16,Precision
MPT SOLUTION (HK) LIMITED,000006,2GKJD,AP3MM000901,G868,"Li, Ena",0,0,0,0,0,0,0,0,0,0,0,0,0,EOL,0,CINNAMON BAY 16,Precision
MPT SOLUTION (HK) LIMITED,000006,7KDYM,AP3MM000A01,G868,"Li, Ena",0,0,0,0,0,0,0,0,0,0,0,0,0,EOL,0,CINNAMON BAY 16,Precision
HONGKONG CHUNQIU INTERNATIONAL CO,000006,9VR67,AM3MM000V23,G868,"Li, Ena",0,0,0,0,0,0,0,0,0,0,0,0,0,EOL,0,CINNAMON BAY 16,Precision
HONGKONG CHUNQIU INTERNATIONAL CO,000006,6VXVX,AM3MM001213,G868,"Li, Ena",0,0,0,0,0,0,0,0,0,0,0,0,0,EOL,0,CINNAMON BAY 16,Precision
HONGKONG CHUNQIU INTERNATIONAL CO,000006,305YY,AM3MM000V13,G868,"Li, Ena",0,0,0,0,0,0,0,0,0,0,0,0,0,EOL,0,CINNAMON BAY 16,Precision
HONGKONG CHUNQIU INTERNATIONAL CO,000006,6X0N7,AM3MM000203,G868,"Li, Ena",0,0,0,0,0,0,0,0,0,0,0,0,0,EOL,0,CINNAMON BAY 16,Precision
HONGKONG CHUNQIU INTERNATIONAL CO,000006,XGG0P,AM3MM000V03,G868,"Li, Ena",0,0,0,0,0,0,0,0,0,0,0,0,0,EOL,0,CINNAMON BAY 16,Precision
HONGKONG CHUNQIU INTERNATIONAL CO,000006,N8YW3,AM404000412,G868,"Li, Ena",0,0,0,0,0,0,0,0,0,0,0,0,0,EOL,0,CINNAMON BAY 16,Precision
